labeled-data,ch01_20170509100000-defishr,img22706.png,732.1709697488141,132.58157710552905,806.0802939575397,132.58157710552916,769.1256318531769,51.95322342328325,772.4851465899371,264.72249008476547,703.0551753635586,260.2431371024185,829.5968971148611,256.88362236565825,762.4066023796563,378.9459911346139,847.5143090442491,496.5290069212225
labeled-data,ch01_20170509100000-defishr,img26359.png,138.6566995878373,153.85850377167736,172.2518469554397,102.34594447468692,107.30122871140833,104.58562096586036,222.64456800684343,246.8050781553775,159.9336262539855,243.44556341861727,302.15308344350257,244.56540166420405,252.88020063768562,353.18971148611865,398.459172563963,533.4836690255852
labeled-data,ch01_20170509100000-defishr,img26929.png,614.5879539622056,348.71035850377166,628.0260129092464,298.317637452368,527.2405708064391,296.07796096119444,750.088381678202,277.04071078621973,778.0843378178708,307.276343417062,691.8567929076912,237.8463721906835,750.088381678202,146.01963605257015,531.719923788786,116.90384166731462
labeled-data,ch01_20170509100000-defishr,img41389.png,743.3693522046817,389.0245353448946,727.6916167664672,335.2722995567307,633.6252041371802,371.10712341550663,871.030912201571,316.23504938175597,904.6260595691733,349.8301967493584,812.79932343106,280.40022552298,903.5062213235867,207.6107395598413,692.9766311532778,156.09818026285086
labeled-data,ch01_20170509100000-defishr,img42605.png,784.8033672913913,440.53709464188506,738.8899992223346,396.8634030640019,680.6584104518238,467.41321253596703,853.113500272183,312.8755346449957,891.1880006221324,344.23100552142466,771.3653083443503,293.838284470021,806.0802939575397,190.8131658760401,565.3150711563885,191.93300412162682
labeled-data,ch01_20170509100000-defishr,img44470.png,845.8734098990324,209.83074100131194,863.1920444824636,251.28443113772448,890.0157699443416,238.34230055658628,728.8114550120538,282.63990201415345,682.8980869429972,237.8463721906835,748.9685434326154,322.9540788552764,598.910218523991,346.47068201259816,649.3029395753947,508.84722762267677
labeled-data,ch01_20170509100000-defishr,img44599.png,810.5596469398865,230.00750447157628,834.0762500972082,271.441519558286,876.6301034295047,227.76782798040273,737.7701609767478,317.3548876273427,689.6171164165178,269.20184306711246,757.9272493973094,357.66906446846565,607.868924488685,385.66502060813434,574.3607521510747,566.8315072024751
labeled-data,ch01_20170509100000-defishr,img50455.png,109.38057104186143,57.302326705552446,141.8642164287326,19.250056395217598,105.66815442621899,23.89057716477066,326.7895248464111,101.22610622910008,296.55389221556885,134.8212535967026,318.9506571273039,57.552414651216964,469.0089820359281,142.66012131580987,700.8154988723852,207.6107395598413
labeled-data,ch01_20170509100000-defishr,img50495.png,,,,,,,336.8680690566918,541.3225367446925,393.979819581616,503.248036394743,285.35550975970136,565.9589781476009,252.88020063768562,415.9006532389766,315.59114239054355,200.8917100863208
labeled-data,ch01_20170509100000-defishr,img51674.png,143.1360525701843,75.46982658060494,194.6486118671748,20.59775254685428,108.42106695699505,37.39532623065554,317.8308188817171,139.3006065790496,281.99599502294114,182.97429815693283,341.3474220390388,102.34594447468692,436.5336729139124,245.68523990979077,667.2203515047827,345.3508437670114
labeled-data,ch01_20170509100000-defishr,img53296.png,236.08262695388441,146.01963605257015,313.3514658993701,142.66012131580987,270.79761256707366,97.86659149233992,274.1571273038339,277.04071078621973,208.08667081421572,280.40022552297995,331.2688778287581,271.441519558286,295.43405396998213,397.9832413095886,,
labeled-data,ch01_20170509100000-defishr,img58392.png,823.092665399117,425.759675808063,759.9815829331958,447.10607134800694,791.5371241661563,482.37402919660997,736.6503227311612,283.7597402597402,779.2041760634577,273.68119604945946,669.4600279959561,300.55731394354143,666.1005132591958,160.57753324519786,501.4842911579439,73.2301500894315
labeled-data,ch01_20170509144324-defishr,img002206.png,806.0802939575397,194.17268061280032,735.5304844855743,195.2925188583871,763.5264406252431,254.64394587448476,740.0098374679214,95.62691500116648,788.1628820281517,86.66820903647238,680.6584104518238,126.98238587759545,,,,
labeled-data,ch01_20170509144324-defishr,img006819.png,747.8487051870284,215.44960727894852,709.7742048370792,171.77591570106534,663.8608367680226,234.48685745392328,740.0098374679214,93.38723850999293,783.6835290458047,87.7880472820591,694.0964693988647,114.66416517614118,,,,
labeled-data,ch01_20170509144324-defishr,img007106.png,793.9514501891553,108.39308724062823,844.7963430012612,148.83788834116706,867.9076579158548,122.25987618938439,768.00579360759,241.20588692744377,706.4146901003189,235.60669569951006,820.6381911501674,245.68523990979077,755.6875729061358,349.8301967493584,883.3491329030251,516.686095341784
labeled-data,ch01_20170509144324-defishr,img010403.png,,,,,,,,,,,,,743.3693522046817,247.92491640096426,611.2284392254453,392.3840500816549
labeled-data,ch01_20170509144324-defishr,img013061.png,255.45781267912415,51.77036569987388,305.51259818026284,92.2674002644062,361.5045104596002,47.47387044093625,201.36764134069523,188.57348938486655,138.6566995878373,174.01559219223884,261.8389066023796,186.3338128936931,213.68586204214944,291.59860797884744,307.75227467143634,403.5824325375223
labeled-data,ch01_20170509144324-defishr,img021791.png,,,912.4649272882807,300.55731394354143,901.266544832413,373.34679990668013,859.8325297457034,200.8917100863208,897.9070300956528,178.49494517458584,827.3572206236877,244.56540166420405,742.2495139590949,186.3338128936931,823.9977058869276,338.63181429349095
labeled-data,ch01_20170509144324-defishr,img026719.png,819.3802487834745,125.0539299410267,887.1318520189487,157.5375753278979,863.0011440172731,128.76634655666908,841.6547484773292,223.4329702555509,795.2495407817987,196.51794979214333,882.4913312493956,241.99505333376305,734.4106462399877,203.1313865774943,833.8150471317363,106.31122779094574
labeled-data,ch01_20170509144324-defishr,img027483.png,734.4106462399877,131.46173885994244,785.9684992426927,97.21080532370854,691.8567929076912,90.02772377323265,827.0654513537459,201.5280449702894,781.3279784731396,219.72055363990847,871.030912201571,190.8131658760401,,,,
labeled-data,ch01_20170509144324-defishr,img034509.png,410.7773932654173,331.9127848199704,330.1490395831714,349.8301967493584,383.9012753713352,408.0617855198694,372.70289291546777,210.97025429660152,429.814643440392,223.2884749980558,313.3514658993701,206.49090131425453,413.01706975659073,116.90384166731462,591.0713508048839,63.15160587915068
labeled-data,ch01_20170509144324-defishr,img038105.png,519.4017030873317,59.792091142390404,535.8769411967211,106.25009518200545,562.2953981502368,86.07355547678128,418.61626098452444,140.42044482463632,392.8599813360293,98.98642973792664,444.3725406330197,181.8544599113461,335.748230811105,236.72653394509672,352.54580449490646,415.9006532389766
labeled-data,ch01_20170509144324-defishr,img038160.png,649.3029395753947,182.97429815693283,663.8608367680224,236.72653394509678,707.5345283459058,202.01154833190753,494.7652616844235,191.93300412162688,494.76526168442336,149.37915078933037,480.20736449179566,224.4083132436425,344.7069367757991,200.8917100863208,369.3433781787076,386.7848588537211
labeled-data,ch01_20170509144324-defishr,img038557.png,604.5094097519247,79.94917956295194,668.3401897503695,73.2301500894315,,,703.0551753635586,179.61478342017256,649.3029395753947,204.2512248230811,741.129675713508,150.49898903491714,785.923205536978,271.441519558286,761.2867641340697,459.5743448168598
labeled-data,ch01_20170509144324-defishr,img041194.png,,,,,,,679.5385722062372,124.7427093864219,607.868924488685,122.50303289524834,724.3321020297069,123.62287114083517,720.9725872929466,242.32572517303055,882.2292946574385,386.7848588537211
labeled-data,ch01_20170509144324-defishr,img046787.png,823.9977058869276,222.16863675246907,770.2454700987637,238.96621043627027,794.881911501672,287.11925499650044,769.1256318531769,141.54028307022315,816.1588381678202,137.06093008787616,714.2535578194261,152.73866552609059,691.301875543811,67.51147239856914,,
labeled-data,ch01_20170509144324-defishr,img047002.png,829.5968971148611,227.76782798040279,766.47831201057,237.35453256421,797.1215879928457,282.63990201415345,760.1669258884829,132.58157710552916,812.79932343106,131.46173885994233,709.9659389287552,153.22216888770868,688.5175630820792,72.1519931681222,,
labeled-data,ch01_20170509144324-defishr,img050987.png,874.3904269383313,179.61478342017256,854.2333385177697,225.5281514892293,912.1906641745351,237.35453256421,743.3693522046817,156.09818026285086,787.0430437825648,120.2633564040749,706.4146901003189,184.09413640251955,669.0273758499565,77.72061809158583,,
labeled-data,ch01_20170509144324-defishr,img067457.png,329.02920133758454,260.2431371024185,400.69884905513646,275.920872540633,402.93852554631,215.44960727894852,297.67373046115557,403.5824325375223,245.0413329185784,382.3055058713742,358.14499572284006,403.5824325375223,277.5166420405941,534.6035072711718,,
labeled-data,ch01_20170509144324-defishr,img074066.png,462.06014952789144,341.30219780219784,459.2758370661596,292.11267764493573,374.9425694066412,318.4747258729294,638.1045571195273,358.78890271405237,607.868924488685,394.62372657282833,661.6211602768487,310.6358581538222,769.1256318531769,425.97919744925736,,
labeled-data,ch01_20170509144324-defishr,img075455.png,,,,,,,690.7369546621044,111.30465043938091,659.3814837856753,72.11031184384478,729.9312932576406,139.3006065790496,585.4721595769499,212.0900925421883,540.67862975348,384.5451823625476
labeled-data,ch01_20170509144324-defishr,img077451.png,,,,,,,,,,,,,580.992806594603,522.2852865697178,569.7944241387356,363.26825569639936
labeled-data,ch01_20170509144324-defishr,img078126.png,869.9110739559842,225.5281514892293,903.8377267893396,287.4721568753827,,,836.1853251056459,362.8153186392514,775.8446613266974,349.8301967493584,887.8284858853722,389.0245353448946,812.9604912182663,476.97768708015957,,
labeled-data,ch01_20170509144324-defishr,img078194.png,,,,,,,483.56687922855593,92.2674002644062,437.65351115949926,51.95322342328325,513.802511859398,120.2633564040749,377.18224589781465,185.21397464810627,298.79356870674235,363.2682556963993
labeled-data,ch01_20170509144324-defishr,img079364.png,752.3510833428868,132.65996790095153,754.6622148343461,182.34929496732775,792.7958844434256,173.10476900149035,605.6292479975116,148.2593125437436,608.9887627342719,109.06497394820747,610.1086009798585,188.57348938486655,461.17011431682096,178.49494517458584,518.2818648417451,344.23100552142466
labeled-data,ch01_20170509144324-defishr,img086732.png,839.0185142726128,263.23889716840534,760.1669258884829,259.12329885683175,745.6090286958552,313.9953728905824,785.923205536978,162.81720973637135,835.1960883427951,149.37915078933037,739.5632915471624,197.44605394605395,682.020834004705,123.19772163320545,,
labeled-data,ch01_20170509144324-defishr,img087798.png,,,,,,,861.1449357094517,521.3544036608554,911.2625600206244,536.204070123425,809.1711030904577,524.1387161225872,874.3904269383313,386.7848588537211,745.6090286958552,290.4787697332607
labeled-data,ch01_20170509144324-defishr,img092007.png,769.1256318531769,8.279531845400015,848.2630402384502,18.258959073713072,,,804.9604557119528,153.85850377167736,745.6090286958552,137.06093008787616,840.7952795707288,153.85850377167736,761.2867641340697,269.20184306711246,649.3029395753947,427.09903569484413
labeled-data,ch01_20170509144324-defishr,img094508.png,,,,,,,267.4380978303133,470.7727272727273,294.31421572439535,504.3678746403298,220.40489151567,443.89660937864534,385.02111361692204,377.8261528890271,607.868924488685,311.755696399409
labeled-data,ch01_20170509144324-defishr,img094943.png,,,,,,,633.6252041371802,130.34190061435572,588.8316743137102,93.38723850999293,671.6997044871298,138.18076833346288,567.554747647562,228.8876662259895,669.4600279959564,397.9832413095886
labeled-data,ch01_20170509144324-defishr,img095251.png,735.0175971569415,87.59290381749395,745.6090286958552,130.3419006143556,782.3957927318584,129.19327066376252,602.2697332607513,150.49898903491714,579.8729683490162,114.66416517614118,623.5466599268996,180.73462166575933,482.4470409829692,225.5281514892293,563.0753946652151,392.3840500816549
labeled-data,ch01_20170509144324-defishr,img096868.png,516.0421883505717,102.34594447468692,558.5960416828682,66.51112061591107,502.74888226527594,79.50394359738607,639.2243953651139,190.8131658760401,575.3936153666691,196.41235710397376,671.6997044871298,169.53623920989185,596.6705420328174,311.75569639940886,373.8227311610545,382.3055058713741
labeled-data,ch01_20170509144324-defishr,img102144.png,827.3572206236877,115.7840034217279,865.4317209736371,65.39128237032423,762.4066023796563,41.87467921300254,927.0228244809084,170.65607745547857,872.282185556379,191.87742902259032,,,878.8697799206782,260.2431371024185,691.8567929076912,356.54922622287893
labeled-data,ch01_20170509144324-defishr,img102199.png,,,439.8931876506727,65.39128237032423,476.8478497550354,113.54432693055435,350.3061280037328,170.65607745547857,316.7109806361303,185.21397464810633,390.5961296767748,165.89051271309336,473.4883350182752,250.16459289213776,653.7822925577416,319.59456411851625
labeled-data,ch01_20170509144324-defishr,img102417.png,,,,,,,,,,,,,922.5434714985613,431.57838867719107,892.3078388677193,246.8050781553775
labeled-data,ch01_20170509144324-defishr,img103136.png,193.52877362158796,465.17353604479354,129.7988624278947,419.2629467306888,40.11093397620337,527.8844777976515,237.2024651994712,328.5532700832102,299.9134069523291,337.51197604790417,186.80974414806747,306.1565051714752,327.90936309199793,214.32976903336174,540.67862975348,130.3419006143556
labeled-data,ch01_20170509144324-defishr,img104678.png,561.6827352974894,329.10614467499715,555.904906568841,267.8611601513241,473.4883350182752,316.23504938175597,694.0964693988647,246.8050781553775,726.5717785208806,275.920872540633,650.4227778209815,214.3297690333618,778.0843378178708,160.57753324519786,947.1799129014698,32.91597324830843
labeled-data,ch01_20170509144324-defishr,img107814.png,687.3774399253441,70.99047359825795,753.5066490886164,62.17045741144102,,,782.5636908002177,186.3338128936931,722.3841948084755,196.67356006944567,830.716735360448,166.17672447313157,780.3240143090443,300.55731394354143,740.0098374679214,474.1322420094875
labeled-data,ch01_20170509144324-defishr,img107924.png,766.8859553620034,58.672252896803684,818.3985146589937,64.27144412473751,,,793.7620732560852,180.73462166575933,737.7701609767478,148.2593125437436,844.154794307489,180.73462166575933,718.7329108017732,264.72249008476547,753.4478964149625,445.01644762423206
labeled-data,ch01_20170509144324-defishr,img111566.png,735.5304844855743,157.21801850843758,801.6009409751925,153.85850377167736,721.1508082081854,130.34883640949215,811.1753896552947,252.34736669993146,756.5366809288016,251.94721687619625,861.8658520221187,250.6821044106607,,,688.4972781709309,120.2633564040749
labeled-data,ch01_20170701094546-defishr,img28260.png,,,,,,,,,,,,,,,,
labeled-data,ch01_20170701094546-defishr,img29401.png,,,803.2118417687348,36.59159112222562,,,715.3733960650129,126.98238587759545,643.703748347461,116.90384166731462,765.7661171164166,123.62287114083517,768.0057936075902,219.92896026129557,899.0268683412396,129.2220623687689
labeled-data,ch01_20170701094546-defishr,img30722.png,778.9290954946694,29.81461653100996,796.0017497472588,87.78804728205921,857.5075662042876,34.4368795139286,672.8195427327166,166.17672447313157,607.868924488685,138.18076833346288,708.6543665914924,170.65607745547857,645.9434248386344,284.879578505327,832.9564118516214,273.68119604945946
labeled-data,ch01_20170701094546-defishr,img31946.png,562.8383010432192,307.15039550613324,592.8830104321909,251.68323971110857,498.12477642118364,252.40426938331126,701.9353371179718,386.7848588537211,643.703748347461,402.4625942919356,733.2908079944009,354.3095497317054,756.8074111517226,509.9670658682635,,
labeled-data,ch01_20170701094546-defishr,img32803.png,697.4559841356249,116.90384166731462,751.2082199237889,144.89979780698343,,,664.9806750136092,223.2884749980558,617.9474686989658,182.97429815693283,694.0964693988647,245.68523990979077,576.513453612256,315.1152111361692,657.1418072945019,469.65288902714053
labeled-data,ch01_20170701094546-defishr,img33041.png,710.8940430826658,113.54432693055435,743.3693522046817,163.93704798195813,780.3240143090443,131.46173885994233,642.5839101018742,209.8504160510148,593.3110272960573,167.29656271871835,690.7369546621044,246.8050781553775,589.951512559297,310.6358581538222,718.7329108017732,443.8966093786453
labeled-data,ch01_20170701094546-defishr,img34195.png,,,,,,,754.5677346605491,118.02367991290146,686.2576016797575,121.38319464966162,811.6794851854734,105.70545921144719,753.4478964149623,251.28443113772448,844.154794307489,410.3014620110429
labeled-data,ch01_20170701094546-defishr,img34887.png,,,,,,,,,,,,,,,,
labeled-data,ch01_20170701094546-defishr,img35705.png,,,,,,,824.2991065525887,347.8478135093592,787.0430437825648,299.43747569795477,854.2333385177697,374.4666381522669,731.0511315032275,461.81402130803326,,
labeled-data,ch01_20170701094546-defishr,img36898.png,355.9053192316665,51.95322342328325,410.7773932654173,75.46982658060494,404.05836379189674,21.717590792441,399.57901080954974,171.77591570106534,331.2688778287581,179.61478342017256,455.57092308888724,152.73866552609059,426.4551287036317,282.63990201415345,608.9887627342716,378.9459911346139
labeled-data,ch01_20170701094546-defishr,img36914.png,,,,,,,486.9263939653161,125.86254763200861,436.5336729139124,93.38723850999293,539.5587915078934,138.18076833346288,421.9757757212847,227.76782798040279,526.1207325608523,365.5079321875729
labeled-data,ch01_20170701094546-defishr,img37389.png,305.14713974550045,67.94828614008941,373.3255187435516,80.65950934311581,373.3255187435516,40.2147082425771,337.5029806259315,183.50486071305744,277.41356184798803,197.3716496618136,388.3478734380375,168.4825060185716,380.07961294722804,248.56692432294176,457.242927159292,318.31381185088185
labeled-data,ch01_20170701094546-defishr,img37452.png,530.6000855431994,76.58966482619167,558.596041682868,126.98238587759545,585.4721595769499,97.86659149233992,437.65351115949915,149.37915078933042,398.459172563963,106.82529745703391,474.60817326386194,188.57348938486655,345.8267750213858,234.48685745392328,386.14095186250876,408.0617855198693
labeled-data,ch01_20170701094546-defishr,img38096.png,80.0915123725506,35.117379915345964,143.58616816336468,47.8731372691592,,,69.5183273794564,140.6875397234744,15.638670171663307,132.46150692164787,111.25374313182743,151.92757918191302,83.995360978858,272.38492814592473,232.92404599423162,429.80184003813105
labeled-data,ch01_20170701094546-defishr,img38591.png,,,,,,,534.4325297797369,106.73708262805997,466.7693055447547,83.30869429971222,591.0713508048839,112.42448868496763,516.0421883505716,235.60669569951006,742.2495139590949,244.56540166420405
labeled-data,ch01_20170701094546-defishr,img38776.png,536.1992767711331,349.8301967493584,482.4470409829692,317.3548876273427,475.72801150944866,368.86744692433314,554.4597463687533,223.03118174688166,608.9887627342719,228.8876662259895,488.04623221090293,227.76782798040279,480.20736449179566,116.90384166731462,289.83486274204836,176.2552686834124
labeled-data,ch01_20170701094546-defishr,img39439.png,652.662454312155,141.54028307022315,656.0219690489153,187.45365113927983,688.4972781709309,176.25526868341234,526.1207325608523,152.73866552609059,517.1620265961583,112.42448868496763,530.6000855431994,193.0528423672136,380.54176063457504,190.8131658760401,277.51664204059415,345.3508437670114
labeled-data,ch01_20170701094546-defishr,img39526.png,528.360409052026,345.3508437670114,462.2899525624077,337.51197604790417,486.9263939653161,386.7848588537211,503.72396764911747,225.5281514892293,557.4762034372811,222.16863675246896,441.0130258962594,236.72653394509678,436.5336729139124,107.94513570262063,269.6777743214869,39.63500272182898
labeled-data,ch01_20170701094546-defishr,img39882.png,167.7724939730927,94.50707675557965,219.2850532700832,47.47387044093625,140.89637607901074,47.47387044093625,318.9506571273038,169.53623920989185,255.11987712885917,191.93300412162682,362.62434870518695,135.94109184228932,413.01706975659073,306.1565051714752,567.554747647562,428.21887394043085
labeled-data,ch01_20170701094546-defishr,img40806.png,253.14668118766477,423.86253582483096,174.56821047804655,420.3958385876419,228.87980052734153,457.37394245099165,268.55793607590016,292.7184462244342,311.11178940819656,340.8714907846644,219.2850532700832,258.00346061124503,353.66564274049307,200.8917100863208,505.9636441402909,97.86659149233992
labeled-data,ch01_20170701094546-defishr,img41213.png,475.72801150944866,44.11435570417598,513.802511859398,76.58966482619167,549.637335718174,70.99047359825795,448.8518936153667,150.49898903491714,373.8227311610545,147.13947429815687,513.802511859398,168.41640096430513,466.7693055447547,251.28443113772454,613.4681157166187,381.18566762578735
labeled-data,ch01_20170701094546-defishr,img41535.png,916.9746653783855,265.75411350137824,844.9521583449375,282.1228650998891,862.139347523374,311.58661797720873,889.147787660917,164.26785359061063,942.3462303560773,172.4522293898661,840.0415328653842,154.4466026315041,928.432791497343,47.23127966125776,,
labeled-data,ch01_20170701094546-defishr,img41760.png,149.14576407199357,37.903576751117726,,,,,340.2275837934521,110.18481219379419,281.99599502294114,150.49898903491714,377.18224589781477,82.1888560541255,432.05431993156543,237.8463721906835,615.7077922077922,305.0366669258884
labeled-data,ch01_20170701094546-defishr,img42086.png,646.0390347357561,111.85978447781724,692.1662489857956,152.9300762407948,703.0551753635586,104.58562096586036,605.6292479975116,215.44960727894852,551.8770122093476,169.53623920989185,652.662454312155,235.60669569951006,567.554747647562,315.1152111361692,760.1669258884829,395.7435648184151
labeled-data,ch01_20170701094546-defishr,img43456.png,355.9920325576064,403.0623524016967,419.5481485727388,396.1289579273186,370.4632164242942,345.3508437670114,426.48154304711693,518.6189269746648,373.1111537426939,538.8474703955121,487.7265275707899,487.41865183996333,,,,
labeled-data,ch01_20170701094546-defishr,img44536.png,,,635.6389430241891,13.63669609079443,,,500.3644529123572,96.7467532467532,442.13286414184614,60.91192938797724,545.1579827358271,114.66416517614118,505.9636441402909,205.3710630686678,701.9353371179718,130.3419006143556
labeled-data,ch01_20170701094546-defishr,img44805.png,94.83417402269859,95.6818640376016,175.72377622377618,56.39262868279263,78.65625358248306,37.903576751117726,238.3223034450579,205.3710630686678,164.4129792363325,222.16863675246907,287.59518625087486,159.45769499961114,346.9466132669725,292.7184462244342,470.12882028151495,185.21397464810633
labeled-data,ch01_20170701094546-defishr,img45168.png,,,,,,,701.9353371179718,107.94513570262075,629.1458511548333,124.7427093864219,741.129675713508,88.90788552764593,737.770160976748,258.00346061124503,,
labeled-data,ch01_20170701094546-defishr,img45386.png,761.2867641340697,187.45365113927983,814.7516336122895,217.01626733921813,868.7912357103974,141.54028307022315,738.8899992223346,318.4747258729294,669.4600279959561,278.16054903180645,788.1628820281517,320.71440236410297,658.2616455400887,415.9006532389766,772.4851465899371,514.4464188506105
labeled-data,ch01_20170701094546-defishr,img45664.png,354.7854809860798,68.7507971070844,378.3020841434015,25.077105529201276,315.5911423905436,45.23419394976281,463.4097908079944,129.2220623687689,396.2194960727896,148.2593125437436,499.24461466677036,94.50707675557965,456.69076133447396,249.04475464655104,404.05836379189674,438.29741815071156
